customer_id,tenure_months,avg_monthly_spend,num_products,days_since_last_contact,contract_type,churn,purchase_seq
3761,53,210.29,6,287,quarterly,0,"28.810864154668252,23.88771352589156,23.395040362787782,17.53935953657755,21.821901830042556,20.53845617828983,21.641652799566703,17.79465759658637,22.791244580178933,15.269506076857507,33.79498125529883,27.114515848643133"
3762,50,5.0,3,164,quarterly,0,"0.5627769478609841,0.4958757893861182,0.6479883267529349,0.5182126666937218,0.5228996384250845,0.6042121835895028,0.4322502269773138,0.6018694185074906,0.5566027943067537,0.40792688860647824,0.6958054095446067,0.45425305558226187"
3763,17,189.97,4,148,quarterly,0,"18.644480895334727,24.23804556737933,21.56435127260569,16.71752051945626,21.003697977981822,23.134621213486085,17.617421619803622,16.32988884783883,15.01813598803194,22.26881332394265,22.413276984424364,15.692348590549864"
3764,47,286.26,7,264,annual,0,"37.70663679970679,24.734303188090102,38.083928453404795,22.37223319318155,32.278280914114326,35.797558100366004,22.83795837804786,22.276752585605312,29.734712589545488,34.886941851362934,27.6135549371507,33.63518522971321"
3765,26,219.81,4,275,monthly,0,"24.827312518589505,24.571486469572964,21.999088491547393,23.20847176825459,22.11218710735785,22.548353951305312,23.065345930874976,20.71799250874021,13.366140408020673,25.153883462156735,22.482292871685285,14.982694031897562"
3766,1,191.99,6,307,monthly,0,"17.986783126439676,22.748438973033906,16.740111727806635,18.935542860656476,22.00774450518809,17.492047227339665,12.286543074807945,17.099823627349533,17.639482120915975,16.366000274968876,21.490096215862945,15.102969467129842"
3767,27,235.41,2,291,monthly,0,"23.36561861589794,24.161439032745296,24.64068091124432,22.347298322926065,32.83982772935237,24.405971131594857,21.529393815803022,25.02088462556122,20.54653671489462,28.081857347302382,25.95318928554466,31.149716371011767"
3768,20,287.7,4,290,monthly,1,"22.97704902224949,17.807651355500205,26.31934390377729,19.175226864448067,24.67649246658823,22.09847934249018,19.790189698563143,17.33259085594502,21.452131057952993,19.451364469360946,16.923782603243705,14.431218499938758"
3769,30,99.63,1,362,monthly,0,"11.63593815639264,12.95783502037322,7.710663777573844,8.056721271007628,9.18220496294816,11.56993731372945,6.976124747187383,13.683780308122582,11.953268286554959,10.103442606416342,12.502579918879697,9.554476383708973"
3770,27,247.24,3,22,annual,0,"22.703147650620995,26.66523911478716,21.275895374977264,30.84791549012876,24.53631234582396,26.585104578228727,23.592513756305546,8.657849838457214,20.0566494628273,17.271449189397966,26.185596908953134,12.585505920018594"
3771,34,264.95,5,215,annual,0,"31.916625975365697,33.39601646665218,22.634241300133574,20.366236509705043,31.988590848427343,22.735564968821286,18.892282901479295,20.037718033196633,27.366488932027327,25.29306011630691,32.23219928097511,19.319465547516078"
3772,29,206.63,4,222,quarterly,0,"18.95885285247368,18.63333299587974,21.10772398682208,23.388080875684903,25.08808824360985,17.99198844630532,25.01559087333397,18.5358559778411,27.27356564297851,24.5480837002828,17.293698424536665,21.143195316318547"
3773,22,185.75,2,21,quarterly,0,"13.786143885717589,23.653249960663505,21.9338392798576,21.450603670935372,17.850141265581616,14.476234822030072,22.92448175815431,16.02647194103148,15.411797071060946,19.266172148541937,11.876983220242622,19.654601854372075"
3774,26,181.85,2,225,annual,0,"21.191159438917,10.624009414022051,20.751045574513874,25.092039024608855,17.25759102499591,20.87827310377807,14.531238432326873,21.532267676990475,20.0407293344589,18.9773077419918,18.770381984490914,19.6199583832194"
3775,26,234.67,6,189,annual,0,"21.425041848009805,24.93762891549769,22.24660095783623,16.3648356288065,26.545398279590508,26.093914941365277,28.265108155418712,11.862383353870644,23.418152457239728,21.325602238126834,27.819171856161717,24.0813249933288"
3776,5,242.15,5,347,monthly,1,"18.184031614941595,15.46687242189645,23.881524185444736,21.60079795919435,19.944897545892243,15.725584862615205,13.136304568628184,12.845202351229831,17.02284035916516,18.82498296733219,10.293711083897543,20.360314116898223"
3777,19,342.27,4,343,monthly,0,"35.116973785379145,33.23336319002188,33.55186059237485,33.43915425586245,39.78006623184344,30.1646835467185,29.98919788692345,29.751903561127325,41.2593439921835,37.468989058064075,36.630492828763195,47.01403045877403"
3778,52,269.72,7,184,quarterly,0,"20.026652813685377,30.52875131773576,18.961726661271626,28.58449656318961,33.07626737388349,22.31711324255882,30.81039598378066,18.921311972421908,28.849857244784285,28.96343663965705,27.744377463742623,23.223311878005973"
3779,36,283.33,2,68,monthly,0,"26.798509919862134,23.824586213012694,36.16730428031455,29.375970237992465,28.529845695709962,34.575799992795545,34.6566353341499,29.644718991897918,42.327212523024315,20.522165169137278,37.724487601841574,31.088752994911577"
3780,34,227.12,2,316,annual,0,"25.308813312947624,24.376614172009628,28.565814701441575,29.18563160972016,19.184917239549705,17.770509316267002,16.123067073955077,25.44550598818779,17.965134227633385,20.705544063149112,25.890024548718063,28.789603109800773"
3781,6,241.35,7,3,annual,1,"19.15690232146652,10.275551172214003,18.223662660737745,16.47658726170485,22.78364221985843,17.004418504420208,19.759380337864624,18.62195470450518,16.54555050203302,20.661377831264698,18.177849409575337,19.930777472275135"
3782,33,330.94,6,256,quarterly,0,"23.340083245001413,38.07199887822186,38.162721905690454,25.06892788855695,31.6452923017551,30.994369597230417,33.13517312788203,31.326764056197653,33.46308719268831,42.98623666047079,38.367290564910064,29.74785083264357"
3783,13,337.62,6,118,monthly,0,"35.72980925552494,37.23483064057291,34.83141814760212,20.020997843945786,27.75800590154754,44.54997802559238,25.88196534897711,34.30663369403654,28.89155529272884,37.778695047188165,32.39396483316196,38.18337972695946"
3784,49,317.95,3,177,monthly,0,"27.879816693961654,37.32016985235414,22.69234538923702,35.55832797786709,41.61942811712957,24.092009977691596,33.939519468884725,34.41056430063973,34.97932945726718,33.17072505594122,39.71188718319531,26.877246989053184"
3785,28,251.43,7,288,monthly,0,"29.148716085391026,14.775157842924433,31.695691435747925,27.52208458584912,16.753195390198293,25.316660398949484,26.822215484593407,29.617579708573896,24.87748565937242,25.137680529786376,24.519576952201696,30.854279774318048"
3786,45,173.31,4,308,monthly,1,"10.702578010618328,13.059129758376148,16.694565754766142,12.153042663664765,10.420554600685083,16.0182321269522,12.698998417219427,12.381891996705182,8.54173529967309,12.413852922878728,14.252680021111468,10.92150925207547"
3787,43,166.3,1,349,monthly,1,"9.11137529015593,7.878232810763453,11.562855099409097,12.484662634735326,13.61769473891032,9.224878632671984,15.098007951114855,7.396692448183954,13.416338121508272,11.720424633620087,11.26649002000926,9.1662361294484"
3788,29,229.72,2,314,monthly,0,"22.059534266342336,18.898011209859654,22.285925665050414,19.136419004749175,32.81463452324502,15.663282889039323,17.139091076091503,21.879408845948603,23.402570112299667,23.43198229425566,27.188528202548525,25.00497783135386"
3789,44,198.47,2,312,annual,0,"17.782191243773156,15.603993993591551,20.260127272222057,22.97529105511811,20.77320133652882,11.843345359241901,22.77539058801394,25.566916523581543,23.691819717274566,24.813080302937024,24.112530797771065,19.840943351557378"
3790,49,125.46,5,53,monthly,1,"9.625681662052868,9.301691289542541,5.647644800109105,11.438412897748282,11.936875758249162,8.046496107851802,7.772700625677077,7.751744344083901,8.429122015379539,8.66741260096314,7.732760536824029,12.207980775644447"
3791,5,81.35,6,227,annual,1,"3.965346424399498,6.092880889500344,5.143416831935049,5.409640095365672,5.729344163608744,3.9017490764086666,5.050221988826049,7.190385403671448,3.460008963953588,7.5310467077690735,5.04073644434337,5.030653115562726"
3792,3,366.65,2,56,monthly,0,"36.40655084831751,37.822073791403355,26.575494080872787,44.58594867208625,32.22553561247211,33.149103553702865,34.53448656442286,49.58589163904513,30.574204984326997,37.24852489766889,36.32163814639612,34.1238618867472"
3793,50,256.93,6,359,quarterly,0,"28.04308101303922,27.3206427974559,22.711960729452606,28.84296380337918,30.38427883484575,31.10747901196165,26.224344469047605,26.709827932248587,25.37942204042448,22.79158671777485,30.22118294308391,15.953961457024786"
3794,38,290.94,5,220,quarterly,0,"24.525844503551106,26.962213320864603,21.992371971343427,25.904509044039628,27.296677075668686,39.152115741327904,33.170878938662284,22.184415515497978,22.24299709094945,42.84633490279298,30.88215655850296,19.725291173923807"
3795,46,211.58,4,36,monthly,0,"18.384706815124794,16.764551237431277,29.17394786766673,14.987019589477264,27.109137959691036,21.31198563850863,20.87924034576633,23.019701901950896,20.76551547778957,20.84835214164123,17.462673805611875,19.62469786586802"
3796,46,211.76,7,163,monthly,1,"16.069952142334714,12.489456303127701,19.005529607756603,17.517265540105615,16.70496152069184,14.091709974452208,17.32446236923155,18.24373910402105,13.03111317981826,14.797617127442043,14.344969520055631,14.217765044366073"
3797,16,245.72,3,75,annual,0,"22.711975197392526,31.65557653999793,31.053323358728722,24.798517716686693,27.287351448230623,35.21068165542726,27.024927448031676,17.91976861454301,28.029554613236332,16.565456726971796,19.945324936439242,24.15206857350013"
3798,16,86.76,5,71,quarterly,0,"7.391002689227387,10.555338717754939,7.387308812357955,7.709325503005777,8.376507123947954,10.315627263674358,5.928449303098052,9.162347427412403,9.13127417443895,6.956089619181496,9.29436813025185,8.364283109010966"
3799,34,221.6,7,310,monthly,0,"19.139881705229133,20.40201682058921,26.900692941652384,28.243799876765948,18.562464244160417,21.384998407726986,17.925500607092633,21.794529620457492,23.302929482166782,22.446927370180468,10.471182180882076,27.57039929882002"
3800,49,250.13,3,178,quarterly,0,"30.021047545778252,25.371298136656367,24.687090896085007,23.526580551442713,24.03516241127982,25.25058894444814,21.669791586761743,19.4290791764176,19.256106941092703,31.428596857462324,22.88890765894366,28.02676550802415"
3801,54,205.33,1,199,monthly,0,"17.16427117218667,14.680734590459778,23.664609869978616,16.59481454490491,22.89695626482713,20.76238659781138,20.190791405245744,19.20870182905356,17.56629618097401,22.211978390442646,19.058946355907775,20.53200430394525"
3802,41,204.54,3,146,quarterly,0,"26.04027822434577,19.400182951241995,21.12430722359613,23.185771189990955,17.128395239492345,20.49146409712636,14.123259615852678,24.725749830245572,27.35110741615123,20.862555567008943,17.37828551954812,21.523477000119176"
3803,18,111.56,3,61,annual,0,"11.188221375057434,13.166589097413729,12.027379981731755,10.054025098473883,10.915367145631889,10.975906026530236,10.301278092847415,12.293578145848622,6.400552507940147,11.228053700496872,11.846558825599859,12.493063708595775"
3804,5,204.47,7,360,monthly,0,"22.686064843290318,22.75602477337642,16.514065601164205,22.734856579309177,14.056807904637116,21.116594736105167,22.480727228451528,24.208831586561704,14.435126099661868,19.039278579608137,15.36232459844347,25.894849000140443"
3805,2,264.64,3,2,quarterly,1,"20.101938160286142,16.62857616213121,24.933319158714266,9.818580879653421,15.650707450550579,21.544336411537486,15.985740639188284,17.92772417226701,23.13936094613258,20.2919333047128,18.973011746668835,22.861354617244864"
3806,48,236.45,1,40,quarterly,0,"29.350302925212873,22.080577956214412,14.499252244177127,30.08020974489711,29.2636868535828,23.092621664246945,28.699135112773586,23.450720997703865,24.67113738500449,15.95526857844779,29.423650893867542,15.354733248767499"
3807,55,100.01,7,282,monthly,0,"11.519269713316067,11.084297991294768,9.801971515441602,9.151484243102432,8.292592651853019,13.532374643006191,9.218241287113395,7.16436339983824,7.626946755133975,10.517357845289121,8.81104919062524,7.116607132100212"
3808,23,272.76,5,190,monthly,0,"18.83321328043832,32.92195712769563,27.079958610339226,24.95763121603783,27.16239160143082,27.476932358650686,26.120294229295354,18.2921051213849,29.387007564256027,21.894847340165658,25.0736263358531,29.721188973672028"
3809,26,174.06,1,337,monthly,0,"20.50864530902139,20.27077585448317,17.989971183086908,19.605151853287225,18.26341794991269,6.021872869347298,16.01594638651629,16.845950512168073,16.753107739276885,15.689609927534079,17.301852462850942,20.079183683733355"
3810,48,358.63,1,305,quarterly,0,"33.385717516155935,44.96917041065249,40.04538847860034,35.04800193285573,40.49905684876137,37.54349161145842,39.764626029204805,27.151403880509786,42.10540643537106,20.361574581237655,31.03280002847165,24.460796984384025"
3811,2,141.57,4,137,quarterly,0,"11.8028306620289,10.635435173285705,15.615889065877019,13.569877932728144,12.613332904176717,17.096945968427917,13.419249928060966,19.58828119831902,14.29208935756117,14.621782858693143,20.49877036973634,15.033810109978232"
3812,35,102.65,2,232,monthly,0,"11.396875318146929,7.895148883238917,8.75541024745667,9.724762854232889,13.324442937577453,12.866341163018593,5.986766928663551,11.402008655801097,10.789545678204615,11.469027225517292,8.277415982075835,15.965226577827977"
3813,45,179.8,3,72,monthly,0,"18.89469990209662,11.169222688927611,17.110462837740492,19.466720646345358,18.03923441544271,25.838981488560712,19.514754113660814,17.014223472037102,20.16666071673929,13.261547788268839,21.576867094988142,16.164201643492056"
3814,32,205.22,3,218,monthly,1,"12.382376091260628,12.143452345715794,15.512263840682426,7.650967044341747,11.661362333661618,17.465424851041153,17.907039994132862,12.80884895614997,11.203300643216789,12.452190598465208,15.10258336081002,16.234777947570702"
3815,44,232.55,6,211,monthly,1,"16.686382122319273,22.661346294277624,12.661019406519646,16.419993621332644,24.402497445880975,14.037444253525788,14.605243524343432,19.303984140566016,22.15147034288023,22.591894127832255,15.796184143808777,13.209295995872372"
3816,24,266.8,7,24,monthly,0,"31.728392715422746,29.52809215784167,29.257893631602958,30.953603924178196,28.390744545743715,26.066915255868352,20.19986905567669,25.069144600162353,22.547993038006563,36.082903268845634,35.54804289490818,34.340464291181135"
3817,29,171.27,4,149,annual,0,"19.98148239131359,14.608640230466134,16.204310185412613,15.86226309631656,23.616334736749877,17.299787057368565,20.048907599641588,15.916241388420389,14.805502396415072,18.5048908426164,20.684925247046582,15.353569739799006"
3818,23,181.38,4,334,monthly,0,"24.572494087016587,22.901780474003782,18.59956462753116,15.775532551381582,16.801196218449505,13.741066313212995,14.074678540517407,15.241907977234936,23.767048717301016,17.00069496918125,18.363686899227083,12.39569782441486"
3819,40,245.55,4,147,annual,0,"23.8363181500578,22.369162836498734,28.25985943203371,27.001836922874137,21.929698588857523,36.89011479675574,22.552600669770055,23.756898253649705,14.831043711187524,24.271566859545047,35.06025544253069,27.284873101909305"
